order_id,customer_id,product_category,quantity,price_inr,transaction_date,customer_email,customer_phone
ORD0002244,CUST00688,Grocery,three,227.6,2024-07-06 00:00:00,mahalvanya@example.net,+91-9472609003
ORD0002245,CUST00781,Books,1,661.41,2024-07-06 02:00:00,wardamanne@example.net,+91-9980554347
ORD0002246,CUST00585,Electronics,2,2561.13,2024-07-06 04:00:00,zbhargava@example.com,+91-9205538926
ORD0002247,CUST00757,Grocery,1,388.32,2024-07-06 06:00:00,shivanshkar@example.net,+91-9679609659
ORD0002248,CUST00589,Apparel,3,492.58,2024-07-06 08:00:00,golavinaya@example.net,+91-9239506214
ORD0002249,CUST00159,Electronics,2,1625.45,2024-07-06 10:00:00,qmistry@example.org,+91-9404312611
ORD0002250,CUST00489,Electronics,1,900.6,2024-07-06 12:00:00,ramanathangeetika@example.com,+91-9432471060
ORD0002251,CUST00324,Electronics,3,1611.02,2024-07-06 14:00:00,wpall@example.com,+91-9210507944
ORD0002252,CUST00610,Electronics,4,1138.91,2024-07-06 16:00:00,hbora@example.net,+91-9820789365
ORD0002253,CUST00381,Apparel,4,1450.44,2024-07-06 18:00:00,barkha38@example.com,+91-9299924527
ORD0002254,CUST00102,Books,1,582.72,2024-07-06 20:00:00,deepekiya@example.net,+91-9812132377
ORD0002255,CUST00494,Electronics,1,1131.99,2024-07-06 22:00:00,moditanvi@example.net,+91-9264143294
ORD0002256,CUST00644,Electronics,2,355.18,2024-07-07 00:00:00,lakshsathe@example.net,+91-9761373388
ORD0002257,CUST00614,Beauty,1,3256.58,2024-07-07 02:00:00,jmanne@example.org,+91-9934625315
ORD0002258,CUST00019,Electronics,4,476.15,2024-07-07 04:00:00,rohanandra@example.com,+91-9991042455
ORD0002259,CUST00454,Electronics,1,2776.23,2024-07-07 06:00:00,divankrisha@example.com,+91-9579513049
ORD0002260,CUST00482,Apparel,1,710.8,2024-07-07 08:00:00,dakshchar@example.com,+91-9535407505
ORD0002261,CUST00594,Electronics,1,1098.83,2024-07-07 10:00:00,dgola@example.org,+91-9199422478
ORD0002262,CUST00397,Electronics,1,547.32,2024-07-07 12:00:00,radha26@example.org,+91-9572366926
ORD0002263,CUST00279,Electronics,3,325.06,2024-07-07 14:00:00,daniwridesh@example.com,+91-9476267909
ORD0002264,CUST00365,Electronics,1,156.84,2024-07-07 16:00:00,smittal@example.net,+91-9359731626
ORD0002265,CUST00331,Apparel,1,312.52,2024-07-07 18:00:00,keyachakraborty@example.com,+91-9665114270
ORD0002266,CUST00641,Electronics,1,649.43,2024-07-07 20:00:00,omaharaj@example.net,+91-9807362843
ORD0002267,CUST00344,Electronics,2,1109.74,2024-07-07 22:00:00,apillai@example.org,+91-9128725383
ORD0002268,CUST00455,Apparel,1,2466.07,2024-07-08 00:00:00,butalajairaj@example.com,+91-9849218716
ORD0002269,CUST00601,Books,2,574.93,2024-07-08 02:00:00,arinsrinivasan@example.com,+91-9180517524
ORD0002270,CUST00725,Electronics,2,371.68,2024-07-08 04:00:00,gollaleena@example.com,+91-9760278224
ORD0002271,CUST00655,Electronics,five,212.15,2024-07-08 06:00:00,kmisra@example.org,+91-9227038327
ORD0002272,CUST00065,Apparel,4,1451.08,2024-07-08 08:00:00,nandadevansh@example.net,+91-9582670072
ORD0002273,CUST00076,Electronics,4,3580.27,2024-07-08 10:00:00,nidrabahri@example.com,+91-9669574640
ORD0002274,CUST00711,Electronics,4,3185.39,2024-07-08 12:00:00,hbhatt@example.net,+91-9877659223
ORD0002275,CUST00143,Apparel,1,1826.09,2024-07-08 14:00:00,johaljacob@example.org,+91-9935104697
ORD0002276,CUST00605,Books,1,1700.27,2024-07-08 16:00:00,abdulsekhon@example.com,+91-9289995451
ORD0002277,CUST00473,Grocery,1,4903.1,2024-07-08 18:00:00,baralkabir@example.net,+91-9531888817
ORD0002278,CUST00417,Apparel,3,1251.48,2024-07-08 20:00:00,neelchahal@example.net,+91-9961357283
ORD0002279,CUST00305,Grocery,5,1713.22,2024-07-08 22:00:00,bakhshi11@example.net,+91-9193827580
ORD0002280,CUST00736,Electronics,3,651.46,2024-07-09 00:00:00,januja82@example.com,+91-9638578718
ORD0002281,CUST00497,Apparel,1,,2024-07-09 02:00:00,kotharicharita@example.org,+91-9387627297
ORD0002282,CUST00291,Electronics,4,453.12,2024-07-09 04:00:00,sai29@example.com,+91-9187696385
ORD0002283,CUST00102,Electronics,four,889.66,2024-07-09 06:00:00,indira98@example.net,+91-9759538281
ORD0002670,CUST00267,Grocery,1,954.12,2024-07-09 08:00:00,hardikbasu@example.org,+91-9927671746
ORD0002285,CUST00622,Apparel,1,6162.8,2024-07-09 10:00:00,guhalucky@example.com,+91-9483844957
ORD0001368,CUST00777,Electronics,1,,2024-07-09 12:00:00,krishkalita@example.net,+91-9114833479
ORD0002287,CUST00003,Home,three,2918.55,2024-07-09 14:00:00,arunima29@example.com,+91-9935319091
ORD0002288,CUST00085,Electronics,1,581.1,2024-07-09 16:00:00,kumerabha@example.com,+91-9556836742
ORD0002289,CUST00794,Electronics,1,657.42,2024-07-09 18:00:00,mugdhashan@example.org,+91-9198448075
ORD0002290,CUST00328,Electronics,2,237.7,2024-07-09 20:00:00,pavani28@example.org,+91-9921537017
ORD0002291,CUST00450,Grocery,3,427.38,2024-07-09 22:00:00,luthrareyansh@example.net,+91-9828688786
ORD0002292,CUST00454,Grocery,2,1520.78,2024-07-10 00:00:00,yasti92@example.com,+91-9556555865
ORD0002293,CUST00629,Electronics,1,904.66,2024-07-10 02:00:00,diyasaraf@example.com,+91-9669722109
ORD0002294,CUST00221,Apparel,3,2305.24,2024-07-10 04:00:00,kotafaras@example.com,+91-9966992526
ORD0002295,CUST00154,Electronics,4,1076.27,2024-07-10 06:00:00,waliimaran@example.net,+91-9301487693
ORD0002296,CUST00665,Grocery,1,631.15,2024-07-10 08:00:00,vbhatti@example.net,+91-9416065916
ORD0002297,CUST00012,Electronics,2,7694.78,2024-07-10 10:00:00,patilgauri@example.com,+91-9117615610
ORD0002298,CUST00133,Electronics,1,817.37,2024-07-10 12:00:00,upkaarmahal@example.org,+91-9564894349
ORD0002299,CUST00304,Home,two,2872.68,2024-07-10 14:00:00,purohittristan@example.com,+91-9499153282
ORD0002300,CUST00293,Electronics,2,601.12,2024-07-10 16:00:00,dasguptaparth@example.net,+91-9525285169
ORD0002301,CUST00300,Electronics,3,,2024-07-10 18:00:00,vrishti18@example.com,+91-9134687867
ORD0002302,CUST00740,Apparel,1,2271.09,2024-07-10 20:00:00,anika91@example.org,+91-9937378869
ORD0002303,CUST00783,Beauty,3,1105.99,2024-07-10 22:00:00,eesharamachandran@example.org,+91-9514233477
ORD0002304,CUST00043,Electronics,3,85.24,2024-07-11 00:00:00,neha79@example.org,+91-9749937840
ORD0002305,CUST00343,Electronics,4,914.39,2024-07-11 02:00:00,aditya82@example.net,+91-9204721814
ORD0002306,CUST00326,Electronics,1,3073.16,2024-07-11 04:00:00,lukeradhakrishnan@example.net,+91-9927108059
ORD0002307,CUST00498,Electronics,two,1521.54,2024-07-11 06:00:00,chatresh53@example.net,+91-9112883789
ORD0002308,CUST00364,Electronics,1,1402.26,2024-07-11 08:00:00,lshankar@example.com,+91-9555651661
ORD0002309,CUST00427,Apparel,2,160.41,2024-07-11 10:00:00,upadhriti84@example.com,+91-9829454796
ORD0002310,CUST00021,Beauty,1,436.83,2024-07-11 12:00:00,tverma@example.org,+91-9583188314
ORD0002311,CUST00407,Electronics,1,1354.73,2024-07-11 14:00:00,gagan46@example.com,+91-9556580027
ORD0002312,CUST00619,Electronics,2,1353.41,2024-07-11 16:00:00,buchfaraj@example.net,+91-9356831842
ORD0002313,CUST00336,Electronics,1,3025.0,2024-07-11 18:00:00,girikgandhi@example.net,+91-9773203372
ORD0002314,CUST00117,Electronics,1,776.76,2024-07-11 20:00:00,chadbhavika@example.net,+91-9649831868
ORD0002315,CUST00124,Books,1,1347.25,2024-07-11 22:00:00,banne@example.net,+91-9122279169
ORD0002316,CUST00399,Electronics,2,,2024-07-12 00:00:00,varshatank@example.net,+91-9804866152
ORD0002317,CUST00793,Electronics,1,334.64,2024-07-12 02:00:00,raviakshay@example.net,+91-9334172583
ORD0002318,CUST00715,Apparel,3,94.09,2024-07-12 04:00:00,abhimanyusandal@example.net,+91-9442442519
ORD0002319,CUST00051,Electronics,1,1381.62,2024-07-12 06:00:00,yash89@example.org,+91-9323721372
ORD0002320,CUST00783,Apparel,1,1068.43,2024-07-12 08:00:00,rganguly@example.net,+91-9538681452
ORD0002321,CUST00324,Electronics,1,483.87,2024-07-12 10:00:00,parthborde@example.com,+91-9979700547
ORD0002322,CUST00789,Grocery,1,177.83,2024-07-12 12:00:00,yoshitapandit@example.org,+91-9867286641
ORD0002323,CUST00141,Home,1,1685.37,2024-07-12 14:00:00,ytandon@example.org,+91-9320868289
ORD0002324,CUST00470,Apparel,1,688.2,2024-07-12 16:00:00,isaiah53@example.net,+91-9418699091
ORD0002325,CUST00787,Home,4,,2024-07-12 18:00:00,mannanchandani@example.com,+91-9962733237
ORD0002326,CUST00334,Electronics,2,5790.93,2024-07-12 20:00:00,alka30@example.net,+91-9169676468
ORD0002327,CUST00373,Electronics,1,105.49,2024-07-12 22:00:00,tkalla@example.net,+91-9204198350
ORD0002328,CUST00564,Apparel,1,446.04,2024-07-13 00:00:00,shethvinaya@example.org,+91-9636837168
ORD0002329,CUST00494,Apparel,3,728.24,2024-07-13 02:00:00,abeer97@example.com,+91-9381579324
ORD0002330,CUST00539,Electronics,1,3846.14,2024-07-13 04:00:00,irya10@example.com,+91-9679612329
ORD0002331,CUST00669,Electronics,1,174.79,2024-07-13 06:00:00,neelimapant@example.org,+91-9467628416
ORD0002332,CUST00751,Electronics,3,6222.09,2024-07-13 08:00:00,sankarvyanjana@example.org,+91-9689346238
ORD0002333,CUST00156,Electronics,2,1028.5,2024-07-13 10:00:00,wadhwayoshita@example.org,+91-9178166629
ORD0002334,CUST00291,Electronics,2,815.66,2024-07-13 12:00:00,fdasgupta@example.org,+91-9783075618
ORD0002335,CUST00648,Grocery,1,736.52,2024-07-13 14:00:00,zashilkara@example.com,+91-9324103218
ORD0002336,CUST00144,Electronics,1,580.41,2024-07-13 16:00:00,tprasad@example.com,+91-9945661996
ORD0002337,CUST00106,Electronics,2,2560.91,2024-07-13 18:00:00,igopal@example.com,+91-9845775180
ORD0002338,CUST00420,Apparel,1,308.43,2024-07-13 20:00:00,sarnareva@example.org,+91-9237716080
ORD0002339,CUST00670,Apparel,2,,2024-07-13 22:00:00,iryasaraf@example.org,+91-9295768845
ORD0002340,CUST00658,Books,2,611.44,2024-07-14 00:00:00,rushil13@example.com,+91-9210084444
ORD0002341,CUST00002,Apparel,1,,2024-07-14 02:00:00,deolmegha@example.com,+91-9505934585
ORD0002342,CUST00589,Electronics,4,11920.03,2024-07-14 04:00:00,azad23@example.com,+91-9491918210
ORD0002343,CUST00644,Grocery,3,1365.19,2024-07-14 06:00:00,jagat67@example.net,+91-9476967405
ORD0002344,CUST00090,Electronics,2,1657.83,2024-07-14 08:00:00,udatta@example.com,+91-9900789783
ORD0002345,CUST00345,Electronics,1,,2024-07-14 10:00:00,hdeep@example.org,+91-9451290799
ORD0002346,CUST00350,Apparel,1,216.73,2024-07-14 12:00:00,datenachiket@example.com,+91-9194805260
ORD0002347,CUST00459,Home,1,5178.61,2024-07-14 14:00:00,khalsacharles@example.net,+91-9387330019
ORD0002348,CUST00263,Electronics,1,73.04,2024-07-14 16:00:00,pushti90@example.com,+91-9447499720
ORD0002349,CUST00351,Electronics,5,416.23,2024-07-14 18:00:00,smann@example.com,+91-9943668621
ORD0002350,CUST00108,Electronics,1,567.35,2024-07-14 20:00:00,sanghviyug@example.net,+91-9282303331
ORD0002351,CUST00586,Electronics,1,1606.36,2024-07-14 22:00:00,yastigrover@example.org,+91-9764909449
ORD0002352,CUST00039,Electronics,1,1117.35,2024-07-15 00:00:00,ishwar43@example.net,+91-9996793255
ORD0002353,CUST00159,Apparel,2,759.9,2024-07-15 02:00:00,eissac@example.net,+91-9893943958
ORD0002354,CUST00583,Electronics,1,887.14,2024-07-15 04:00:00,thakkarpratyush@example.org,+91-9984837986
ORD0002355,CUST00312,Home,one,337.64,2024-07-15 06:00:00,veerdara@example.org,+91-9883599414
ORD0002356,CUST00241,Grocery,1,200.89,2024-07-15 08:00:00,rbarad@example.org,+91-9764995646
ORD0002357,CUST00445,Apparel,3,1856.62,2024-07-15 10:00:00,poojabadami@example.net,+91-9730487878
ORD0002358,CUST00298,Books,1,1796.7,2024-07-15 12:00:00,gavinbehl@example.com,+91-9286387369
ORD0002359,CUST00036,Electronics,4,4378.64,2024-07-15 14:00:00,tvohra@example.net,+91-9926077538
ORD0002360,CUST00084,Electronics,3,407.48,2024-07-15 16:00:00,tristannayar@example.com,+91-9385256257
ORD0002361,CUST00452,Apparel,five,1795.1,2024-07-15 18:00:00,gbhat@example.com,+91-9793324622
ORD0002362,CUST00775,Books,3,676.07,2024-07-15 20:00:00,modiimaran@example.com,+91-9322600520
ORD0002363,CUST00385,Grocery,1,2952.7,2024-07-15 22:00:00,avni56@example.org,+91-9106717998
ORD0002364,CUST00172,Electronics,4,2494.8,2024-07-16 00:00:00,champak20@example.org,+91-9550710352
ORD0002365,CUST00376,Home,2,1108.99,2024-07-16 02:00:00,nagysimon@example.com,+91-9580175997
ORD0002366,CUST00685,Electronics,1,639.36,2024-07-16 04:00:00,mmammen@example.org,+91-9195978726
ORD0002367,CUST00362,Books,1,2347.09,2024-07-16 06:00:00,qgoyal@example.com,+91-9833363507
ORD0002368,CUST00559,Beauty,1,1714.55,2024-07-16 08:00:00,gaurika41@example.org,+91-9836642705
ORD0002369,CUST00141,Electronics,5,452.85,2024-07-16 10:00:00,degarima@example.com,+91-9601595854
ORD0002370,CUST00118,Grocery,1,237.98,2024-07-16 12:00:00,kamya34@example.org,+91-9378525073
ORD0002371,CUST00277,Electronics,2,672.81,2024-07-16 14:00:00,gchahal@example.org,+91-9719533463
ORD0002372,CUST00726,Electronics,1,4086.38,2024-07-16 16:00:00,barmanrayaan@example.org,+91-9973342742
ORD0002373,CUST00220,Electronics,4,2825.63,2024-07-16 18:00:00,echaudhary@example.net,+91-9851114379
ORD0002374,CUST00026,Apparel,1,295.21,2024-07-16 20:00:00,charvi73@example.net,+91-9969638806
ORD0002375,CUST00521,Home,2,279.29,2024-07-16 22:00:00,calebdatta@example.org,+91-9519868692
ORD0002376,CUST00783,Apparel,one,3212.11,2024-07-17 00:00:00,wkrishnan@example.net,+91-9822668797
ORD0002377,CUST00010,Electronics,2,288.4,2024-07-17 02:00:00,jasmit71@example.com,+91-9643914047
ORD0002378,CUST00378,Grocery,1,1494.12,2024-07-17 04:00:00,subramanianoni@example.net,+91-9883729881
ORD0002379,CUST00633,Home,1,484.89,2024-07-17 06:00:00,ganesananusha@example.net,+91-9417459527
ORD0002380,CUST00637,Electronics,1,,2024-07-17 08:00:00,bimalabath@example.net,+91-9587295965
ORD0002381,CUST00682,Beauty,2,415.54,2024-07-17 10:00:00,guptamitali@example.com,+91-9216711585
ORD0002382,CUST00584,Electronics,1,2816.81,2024-07-17 12:00:00,gandhiraksha@example.net,+91-9795611521
ORD0002383,CUST00152,Grocery,2,1080.15,2024-07-17 14:00:00,zramakrishnan@example.net,+91-9156785476
ORD0002384,CUST00720,Electronics,1,1155.39,2024-07-17 16:00:00,samuel20@example.org,+91-9760563870
ORD0002385,CUST00049,Electronics,3,125.17,2024-07-17 18:00:00,adityavarghese@example.com,+91-9864121667
ORD0002386,CUST00154,Electronics,4,99.19,2024-07-17 20:00:00,chavvi34@example.net,+91-9906667717
ORD0002387,CUST00293,Apparel,2,720.13,2024-07-17 22:00:00,jagat23@example.org,+91-9543968470
ORD0002388,CUST00580,Electronics,1,,2024-07-18 00:00:00,bishakhabaral@example.net,+91-9118389996
ORD0002389,CUST00050,Electronics,1,291.43,2024-07-18 02:00:00,arunimadeol@example.com,+91-9351719570
ORD0002390,CUST00664,Apparel,1,302.27,2024-07-18 04:00:00,kotharishivansh@example.net,+91-9681705087
ORD0002391,CUST00531,Home,1,1574.15,2024-07-18 06:00:00,agarwalidika@example.net,+91-9385575788
ORD0002392,CUST00612,Electronics,2,1576.33,2024-07-18 08:00:00,ekta18@example.com,+91-9972078438
ORD0002393,CUST00060,Electronics,two,782.32,2024-07-18 10:00:00,nilimamenon@example.com,+91-9236690240
ORD0002394,CUST00167,Electronics,4,1959.02,2024-07-18 12:00:00,anneishani@example.org,+91-9490055045
ORD0002395,CUST00202,Electronics,1,277.49,2024-07-18 14:00:00,patrick40@example.net,+91-9667085254
ORD0002396,CUST00146,Books,2,628.96,2024-07-18 16:00:00,rajaaarini@example.net,+91-9979034223
ORD0002397,CUST00676,Books,1,4665.16,2024-07-18 18:00:00,riyakannan@example.com,+91-9493583101
ORD0002398,CUST00439,Apparel,two,961.33,2024-07-18 20:00:00,samar96@example.org,+91-9944751514
ORD0002399,CUST00242,Electronics,1,1018.73,2024-07-18 22:00:00,ukata@example.net,+91-9582207822
ORD0002400,CUST00581,Grocery,1,9008.7,2024-07-19 00:00:00,jpillay@example.com,+91-9268359859
ORD0002401,CUST00687,Apparel,1,221.55,2024-07-19 02:00:00,tandonpratyush@example.com,+91-9145161953
ORD0002402,CUST00561,Books,2,1991.08,2024-07-19 04:00:00,patrickgulati@example.net,+91-9934650623
ORD0002403,CUST00483,Apparel,4,4740.92,2024-07-19 06:00:00,pgole@example.com,+91-9784171513
ORD0002404,CUST00108,Grocery,1,648.81,2024-07-19 08:00:00,mukherjeenicholas@example.org,+91-9575661176
ORD0002405,CUST00226,Apparel,1,2120.97,2024-07-19 10:00:00,eguha@example.org,+91-9624788735
ORD0002406,CUST00673,Electronics,1,336.29,2024-07-19 12:00:00,sandhuyatan@example.com,+91-9842055727
ORD0002407,CUST00631,Home,2,451.81,2024-07-19 14:00:00,uchaudhry@example.net,+91-9151409648
ORD0002408,CUST00661,Electronics,1,1319.44,2024-07-19 16:00:00,advikchaudhry@example.com,+91-9849773399
ORD0002409,CUST00662,Apparel,3,1995.33,2024-07-19 18:00:00,hbail@example.org,+91-9155036878
ORD0002410,CUST00432,Electronics,5,2754.35,2024-07-19 20:00:00,deoyuvraj@example.org,+91-9385460962
ORD0002411,CUST00655,Apparel,4,4314.03,2024-07-19 22:00:00,luke90@example.org,+91-9294259779
ORD0002412,CUST00419,Apparel,1,839.29,2024-07-20 00:00:00,nigamfrederick@example.org,+91-9316422571
ORD0002413,CUST00455,Electronics,3,2961.98,2024-07-20 02:00:00,varshasawhney@example.org,+91-9108043364
ORD0002414,CUST00160,Electronics,2,637.59,2024-07-20 04:00:00,garima72@example.org,+91-9890087696
ORD0002415,CUST00523,Apparel,1,2212.97,2024-07-20 06:00:00,lokejatin@example.org,+91-9532285406
ORD0002416,CUST00650,Grocery,2,1104.88,2024-07-20 08:00:00,chauhanchaman@example.org,+91-9456128037
ORD0002417,CUST00590,Electronics,3,1402.03,2024-07-20 10:00:00,adhar@example.org,+91-9538826805
ORD0002418,CUST00077,Electronics,1,1371.29,2024-07-20 12:00:00,karanprisha@example.com,+91-9367652593
ORD0002419,CUST00509,Apparel,one,180.42,2024-07-20 14:00:00,iramangat@example.org,+91-9871068137
ORD0002420,CUST00441,Electronics,1,291.74,2024-07-20 16:00:00,fchowdhury@example.org,+91-9229791365
ORD0002421,CUST00254,Electronics,2,994.8,2024-07-20 18:00:00,kapurharsh@example.com,+91-9634718711
ORD0002422,CUST00770,Electronics,1,166.12,2024-07-20 20:00:00,faraj95@example.org,+91-9160245893
ORD0002423,CUST00320,Electronics,4,2061.55,2024-07-20 22:00:00,frado09@example.org,+91-9808147251
ORD0002424,CUST00263,Electronics,2,2146.42,2024-07-21 00:00:00,priyawali@example.com,+91-9713246990
ORD0002425,CUST00597,Electronics,2,1245.35,2024-07-21 02:00:00,pavanidoctor@example.net,+91-9702443075
ORD0002426,CUST00658,Electronics,1,292.62,2024-07-21 04:00:00,bhavini51@example.com,+91-9973513400
ORD0002427,CUST00554,Electronics,2,3569.35,2024-07-21 06:00:00,qpillay@example.net,+91-9261698927
ORD0002428,CUST00374,Electronics,1,6885.76,2024-07-21 08:00:00,agatemanthan@example.net,+91-9310952181
ORD0002429,CUST00637,Electronics,1,1040.1,2024-07-21 10:00:00,ekajadivan@example.com,+91-9499887031
ORD0002430,CUST00167,Electronics,2,1495.98,2024-07-21 12:00:00,esridhar@example.org,+91-9136183911
ORD0002431,CUST00753,Books,1,1098.54,2024-07-21 14:00:00,jmallick@example.org,+91-9286785798
ORD0002432,CUST00459,Electronics,2,1525.95,2024-07-21 16:00:00,joshua26@example.com,+91-9983066418
ORD0002433,CUST00280,Electronics,1,796.67,2024-07-21 18:00:00,warda67@example.net,+91-9525444153
ORD0002434,CUST00700,Electronics,1,867.34,2024-07-21 20:00:00,inath@example.net,+91-9290058224
ORD0002435,CUST00302,Electronics,1,2221.01,2024-07-21 22:00:00,leelasahota@example.net,+91-9395486708
ORD0002436,CUST00531,Apparel,5,9373.33,2024-07-22 00:00:00,iyohannan@example.com,+91-9333135551
ORD0002437,CUST00580,Apparel,three,,2024-07-22 02:00:00,leenachacko@example.net,+91-9320204396
ORD0002438,CUST00218,Books,2,809.31,2024-07-22 04:00:00,kvyas@example.net,+91-9258952814
ORD0002439,CUST00102,Apparel,1,275.76,2024-07-22 06:00:00,gagankeer@example.com,+91-9725647513
ORD0002440,CUST00554,Home,one,4411.74,2024-07-22 08:00:00,janianay@example.com,+91-9778444729
ORD0002441,CUST00288,Electronics,5,498.83,2024-07-22 10:00:00,hdeol@example.org,+91-9910026270
ORD0002442,CUST00167,Electronics,1,212.05,2024-07-22 12:00:00,jalsa24@example.com,+91-9351260865
ORD0002443,CUST00621,Electronics,1,1699.67,2024-07-22 14:00:00,oviyakibe@example.org,+91-9364709723
ORD0002444,CUST00036,Electronics,2,,2024-07-22 16:00:00,dakshdevi@example.org,+91-9479305065
ORD0002445,CUST00744,Electronics,five,1743.41,2024-07-22 18:00:00,krishnabal@example.net,+91-9928105740
ORD0002446,CUST00741,Apparel,3,1101.91,2024-07-22 20:00:00,dprabhu@example.net,+91-9365237649
ORD0002447,CUST00353,Electronics,2,1351.73,2024-07-22 22:00:00,borahvansha@example.net,+91-9237953757
ORD0002448,CUST00676,Home,1,3695.39,2024-07-23 00:00:00,ayushmandin@example.com,+91-9788712310
ORD0002449,CUST00073,Books,1,374.58,2024-07-23 02:00:00,farhankonda@example.org,+91-9891290570
ORD0002450,CUST00648,Electronics,1,802.84,2024-07-23 04:00:00,sahamason@example.org,+91-9458229644
ORD0002451,CUST00353,Electronics,3,570.95,2024-07-23 06:00:00,vdey@example.net,+91-9689842546
ORD0002452,CUST00070,Electronics,2,279.26,2024-07-23 08:00:00,upma65@example.com,+91-9493813143
ORD0002453,CUST00425,Electronics,1,646.53,2024-07-23 10:00:00,mangatindrajit@example.org,+91-9273013048
ORD0002454,CUST00708,Electronics,1,2718.19,2024-07-23 12:00:00,balayoscar@example.net,+91-9266716572
ORD0002455,CUST00781,Electronics,two,1582.25,2024-07-23 14:00:00,advayrandhawa@example.com,+91-9690546741
ORD0002456,CUST00561,Electronics,2,1710.11,2024-07-23 16:00:00,kkuruvilla@example.net,+91-9132136324
ORD0002457,CUST00642,Electronics,1,1039.48,2024-07-23 18:00:00,utkarsh62@example.com,+91-9644502946
ORD0002458,CUST00517,Beauty,1,1515.23,2024-07-23 20:00:00,vigkrishna@example.org,+91-9826708498
ORD0002459,CUST00428,Apparel,1,403.19,2024-07-23 22:00:00,nandinibhalla@example.org,+91-9329615286
ORD0002460,CUST00539,Home,2,658.85,2024-07-24 00:00:00,vgour@example.net,+91-9303154508
ORD0002461,CUST00160,Electronics,5,1087.9,2024-07-24 02:00:00,sidhuvansha@example.com,+91-9902448077
ORD0002462,CUST00149,Electronics,1,1185.02,2024-07-24 04:00:00,krai@example.org,+91-9500350757
ORD0002463,CUST00776,Apparel,2,1236.68,2024-07-24 06:00:00,panini34@example.org,+91-9534987325
ORD0002464,CUST00230,Electronics,1,781.85,2024-07-24 08:00:00,brahmbhattjanani@example.net,+91-9297267989
ORD0002465,CUST00712,Electronics,1,615.59,2024-07-24 10:00:00,ayaan34@example.org,+91-9412481352
ORD0002466,CUST00562,Apparel,1,21115.68,2024-07-24 12:00:00,bhattacharyyasiddharth@example.net,+91-9579332080
ORD0002467,CUST00067,Apparel,3,2223.39,2024-07-24 14:00:00,moreraghav@example.net,+91-9606650535
ORD0002468,CUST00381,Electronics,1,1357.16,2024-07-24 16:00:00,bachittarkhosla@example.com,+91-9903781785
ORD0002469,CUST00058,Electronics,2,711.08,2024-07-24 18:00:00,basuveda@example.org,+91-9870296044
ORD0002470,CUST00259,Electronics,1,571.8,2024-07-24 20:00:00,murtygirik@example.com,+91-9117939324
ORD0002471,CUST00342,Electronics,1,787.76,2024-07-24 22:00:00,parikhbarkha@example.com,+91-9469523204
ORD0002472,CUST00130,Electronics,1,1203.31,2024-07-25 00:00:00,divyaraman@example.net,+91-9525788636
ORD0002473,CUST00727,Electronics,2,136.94,2024-07-25 02:00:00,kai15@example.com,+91-9388228661
ORD0002474,CUST00172,Electronics,1,186.91,2024-07-25 04:00:00,thakkarmason@example.org,+91-9837100976
ORD0002475,CUST00770,Home,three,474.91,2024-07-25 06:00:00,lsood@example.org,+91-9895264770
ORD0002476,CUST00614,Apparel,1,1104.49,2024-07-25 08:00:00,neel27@example.org,+91-9719953371
ORD0002477,CUST00209,Grocery,1,706.79,2024-07-25 10:00:00,katatanveer@example.net,+91-9980072741
ORD0002478,CUST00354,Electronics,five,3936.79,2024-07-25 12:00:00,naveenthaker@example.net,+91-9997238446
ORD0002479,CUST00471,Electronics,1,203.89,2024-07-25 14:00:00,sara25@example.com,+91-9877652109
ORD0002480,CUST00798,Electronics,1,423.54,2024-07-25 16:00:00,raagini06@example.org,+91-9476079082
ORD0002481,CUST00116,Electronics,1,4105.54,2024-07-25 18:00:00,falandua@example.net,+91-9339328458
ORD0002482,CUST00264,Electronics,2,1023.64,2024-07-25 20:00:00,zchatterjee@example.org,+91-9588874824
ORD0002483,CUST00662,Grocery,2,2175.13,2024-07-25 22:00:00,dayamaichahal@example.com,+91-9595542053
ORD0002484,CUST00442,Apparel,1,6983.09,2024-07-26 00:00:00,shadipta@example.org,+91-9412175039
ORD0002485,CUST00548,Electronics,1,448.63,2024-07-26 02:00:00,neel14@example.net,+91-9731043566
ORD0002486,CUST00453,Electronics,1,812.96,2024-07-26 04:00:00,ira11@example.org,+91-9395574187
ORD0002487,CUST00477,Home,1,683.74,2024-07-26 06:00:00,ekuruvilla@example.com,+91-9407263612
ORD0002488,CUST00287,Electronics,1,127.16,2024-07-26 08:00:00,hdey@example.net,+91-9352034885
ORD0002489,CUST00303,Electronics,3,658.26,2024-07-26 10:00:00,xbaral@example.com,+91-9447956288
ORD0002490,CUST00311,Electronics,1,2166.92,2024-07-26 12:00:00,nrege@example.net,+91-9529392664
ORD0002491,CUST00208,Grocery,1,1541.62,2024-07-26 14:00:00,ridhiperi@example.net,+91-9385645583
ORD0002492,CUST00618,Beauty,1,1667.5,2024-07-26 16:00:00,kashvi16@example.net,+91-9135035361
ORD0002493,CUST00446,Electronics,1,616.77,2024-07-26 18:00:00,rlall@example.org,+91-9757570256
ORD0002494,CUST00670,Books,2,465.87,2024-07-26 20:00:00,kondaabhiram@example.org,+91-9508898178
ORD0002495,CUST00633,Books,1,3194.72,2024-07-26 22:00:00,mannankeya@example.org,+91-9898441764
ORD0002496,CUST00055,Electronics,five,546.03,2024-07-27 00:00:00,obora@example.com,+91-9556956624
